Company Name,Funded Date,Funded Amount,Fund Type,Company Linkedin Url,Website,Industries
Lifetime Health,2024-05-24,124000000,Seed,https://www.linkedin.com/company/lifetimehealthin,https://lifetimehealth.in/,AI
TechEagle Innovations,2024-05-30,,Venture - Series Unknown,https://www.linkedin.com/company/techeagle,https://www.techeagle.in,AI
Hemptyful,2024-10-25,10000000,Pre-Seed,https://www.linkedin.com/company/hemptyful1/,https://hemptyful.com/,AI
Furnishka,2024-10-03,3250000,Seed,https://www.linkedin.com/company/furnishka/?originalSubdomain=in,https://www.furnishka.com/,AI
Techno Sportswear Private Limited,2024-05-31,1750000000,Venture - Series Unknown,https://in.linkedin.com/company/technosportindia,https://www.technosport.in,AI
MakeO,2024-01-09,1350000000,Series D,https://www.linkedin.com/company/makeoskin,https://makeo.app,AI
2070 Health,2023-06-07,30000000,Seed,https://www.linkedin.com/company/2070health,https://2070health.com,AI
Vodex,2024-07-18,,Non-equity Assistance,https://www.linkedin.com/company/vodexai/,https://vodex.ai/,AI
Karma Healthcare,2024-08-07,110000000,Series A,https://www.linkedin.com/company/karma-healthcare/,https://karmahealthcare.in,AI
Biofics,2024-08-28,104000000,Seed,https://www.linkedin.com/company/biofics-private-limited/,https://www.biofics.co.in,AI
Gruner Renewable Energy,2024-07-29,5000000000,Undisclosed,https://www.linkedin.com/company/gruner-renewable-energy,https://grunerrenewable.com,AI
SwitchOn,2024-07-10,,Non-equity Assistance,https://www.linkedin.com/company/switchon-technologies,https://switchon.io,AI
Zingavita,2024-01-16,100000000,Seed,https://www.linkedin.com/company/zingavita/about,https://www.zingavita.com/,AI
Larkai Healthcare,2024-01-03,41600000,Seed,https://www.linkedin.com/company/larkai,https://www.larkai.in,AI
Kofluence,2024-01-17,,Private Equity,https://www.linkedin.com/company/kofluence/,https://www.kofluence.com/,AI
Infinity,2024-04-03,1900000,Pre-Seed,https://www.linkedin.com/company/infinityinvest/,https://www.infinityapp.in/,AI
Ghost Kitchens,2024-02-22,410000000,Series A,https://www.linkedin.com/company/ghost-kitchens-india/?originalSubdomain=in,https://ghostkitchensindia.com,AI
Endimension,2024-04-25,60000000,Seed,https://www.linkedin.com/company/endimension-technology-private-limited/,https://www.endimension.com/,AI
Swara Fincare,2024-10-09,194000000,Series A,https://www.linkedin.com/company/swara-fincare/,https://www.swarafincare.com,AI
Incuspaze Office Spaces,2024-07-22,700000000,Series A,https://www.linkedin.com/company/incuspaze/?originalSubdomain=in,https://www.incuspaze.com/,AI
Str8bat Sport Tech Solutions,2024-10-03,3500000,Series A,https://in.linkedin.com/company/str8bat-sport-tech-solutions-pvt.-ltd.,https://www.str8bat.com,AI
HealthCred,2024-08-12,1200000,Seed,https://www.linkedin.com/company/healthcred,https://healthcred.co.in,AI
Charcoal Eats,2024-06-17,450000000,Series A,https://www.linkedin.com/company/charcoal-biryani/,https://www.charcoaleats.com/,AI
Boson White Water,2024-09-04,100000000,Seed,https://www.linkedin.com/company/bosonwhitewater,https://www.bosonwhitewater.com,AI
Muvin,2022-01-11,200000000,Seed,https://www.linkedin.com/company/muvincard/,https://muvin.in/,AI
Centriti,2024-07-09,60000000,Seed,https://www.linkedin.com/company/centriti,https://centriti.in,AI
TradeX,2022-04-03,3500000,Seed,https://www.linkedin.com/company/tradexmarkets,https://www.tradexapp.co,AI
Deepvue.tech,2024-06-01,12500000,Pre-Seed,https://www.linkedin.com/company/deepvue-tech/,https://deepvue.tech/,AI
Daakia,2024-03-28,40000000,Seed,https://www.linkedin.com/company/daakia-private-limited,https://www.daakia.co.in,AI
Crackle Technologies,2024-09-10,1700000,Pre-Seed,https://www.linkedin.com/company/crackletech/,https://crackle.tech/,AI
ZEPIC,2024-04-18,2100000,Pre-Seed,https://www.linkedin.com/company/zepic/,https://www.zepic.com,AI
Rockit,2024-06-18,60000000,Pre-Seed,https://www.linkedin.com/company/rockit-drinks/,https://rockitbeverages.com/,AI
Validus Fintech,2024-09-02,50000000,Debt Financing,https://www.linkedin.com/company/validusfintech/,https://www.validusfintech.com/,AI
IBSFINtech,2024-02-27,1500000,Seed,https://www.linkedin.com/company/ibsfintech-india,https://www.ibsfintech.com,AI
Prosperr.io,2024-06-17,1550000,Pre-Seed,https://www.linkedin.com/company/prosperr-io/?originalSubdomain=in,https://www.prosperr.io/,AI
Aerem,2023-03-16,3500000,Seed,https://www.linkedin.com/company/aeremofficial/,https://www.aerem.co/,AI
Urvann,2023-06-15,,Seed,https://www.linkedin.com/company/urvann/,https://www.urvann.com/,AI
IndiGrid Technology,2024-06-13,417000000,Series A,https://www.linkedin.com/company/indigrid-technology-pvt-ltd,https://www.indigridtechnology.com,AI
Dantech,2024-09-19,210000000,Seed,https://www.linkedin.com/company/dantech-digital-dental-solutions/,https://www.dantechdentallab.com/,AI
upsurge,2023-11-14,,Seed,https://www.linkedin.com/company/upsurgeindia,https://upsurge.in,AI
Mobileware Technologies,2024-09-26,156000000,Corporate Round,https://www.linkedin.com/company/980917,https://www.mobilewaretech.com/,AI
Millennium Babycares,2024-10-10,1220000000,Private Equity,https://www.linkedin.com/company/millennium-babycares-pvt-ltd,https://www.millenniumbabycare.com/aboutus.php,AI
Supersourcing,2024-07-18,,Non-equity Assistance,https://www.linkedin.com/company/supersrcing/,https://supersourcing.com/,AI
Bimapay,2024-05-14,167000000,Seed,https://www.linkedin.com/company/bimapay,https://bimapay.in,AI
Infinity Fincorp Solutions,2024-04-04,26000000,Venture - Series Unknown,https://www.linkedin.com/company/infinity-fincorp-solutions-private-limited/,https://www.infinityfincorp.com/,AI
Zomoz,2024-03-04,,Venture - Series Unknown,https://www.linkedin.com/company/zomozhq/,https://www.zomoz.co.in/,AI
ShipEase Technologies,2023-08-31,82600000,Seed,https://www.linkedin.com/company/shipease-technologies-pvt-ltd,https://www.shipease.in,AI
Peepul Tree,2023-01-11,500000000,Seed,https://www.linkedin.com/company/peepul-tree/about/,https://www.peepultree.world/,AI
Hangyo,2024-08-22,2110000000,Private Equity,https://www.linkedin.com/company/hangyo-icecreams-pvt-ltd-,https://www.hangyo.in/,AI
Newmi,2024-09-13,1500000,Seed,https://www.linkedin.com/company/newmi/,https://www.newmi.in,AI
Lal Sweets,2024-08-28,3300000000,Private Equity,https://www.linkedin.com/company/lal-sweets-pvt-ltd/,https://lalsweets.com,AI
Pratech Brands,2024-02-19,366200000,Seed,https://www.linkedin.com/company/pratech-brands-pvt-ltd/,https://pratechbrands.com/,AI
kindlife,2024-08-02,8000000,Series A,https://www.linkedin.com/company/kindlife-in/,https://kindlife.in/,AI
Subko,2024-03-26,10000000,Series B,https://www.linkedin.com/company/subkocoffee/about,https://www.subko.coffee,AI
Nivara Home Finance,2024-04-04,834000000,Private Equity,https://www.linkedin.com/company/nivara-home-finance-ltd,https://nivarahousing.com,AI
Dubpro.ai,2024-03-04,500000,Seed,https://www.linkedin.com/company/deepsync/,https://dubpro.ai,AI
Cashinvoice,2024-02-07,282000000,Series A,https://www.linkedin.com/company/cashinvoice-in/,https://cashinvoice.in,AI
Qarmatek services,2024-07-09,83000000,Seed,https://www.linkedin.com/company/qarmatek-services-private-limited/?originalSubdomain=in,https://www.qarmatek.com/,AI
Turnip,2022-01-12,12500000,Series A,https://www.linkedin.com/company/turnip-live,https://turnip.gg,AI
OmniCard,2024-07-17,246000000,Seed,https://www.linkedin.com/company/myomnicard/,https://omnicard.in/,AI
TaxNodes,2023-06-14,131000000,Seed,https://www.linkedin.com/company/taxnodes/,https://www.taxnodes.com/,AI
Exposome,2024-09-10,100000000,Seed,https://www.linkedin.com/company/exposome,https://exposome.in,AI
Optimo Loan,2024-03-20,10000000,Seed,https://www.linkedin.com/company/optimocapital/,https://optimoloan.com/,AI
Anar,2024-01-01,,Seed,https://www.linkedin.com/company/anar-app/about/,https://anar.biz/,AI
Jaipur Watch Company,2024-05-24,24000000,Angel,https://www.linkedin.com/company/jaipur-watch-company,https://jaipur.watch/,AI
Soleos,2024-05-22,485000000,Venture - Series Unknown,https://www.linkedin.com/company/soleosenergy,https://www.soleosenergy.com,AI
Book My Bai,2024-09-19,20000000,Seed,https://www.linkedin.com/company/bookmybai-com,https://www.bookmybai.com/,AI
BIGGUYS,2024-06-05,166200000,Venture - Series Unknown,https://www.linkedin.com/company/bigguys,https://www.bigguys.in,AI
O'RIGHT,2024-09-24,83000000,Seed,https://www.linkedin.com/company/o-right,https://oright.io,AI
Treacle Technologies,2024-08-21,,Grant,https://www.linkedin.com/company/treacle-technologies-private-limited,https://www.treacletech.com/,AI
ReFit Global,2024-02-21,20000000,Angel,https://www.linkedin.com/company/refit-global,https://refitglobal.com,AI
Beautywise,2024-02-26,65000000,Seed,https://www.linkedin.com/company/beautywise_supplements,https://beautywise.in,AI
Revrag,2024-08-22,600000,Pre-Seed,https://www.linkedin.com/company/revragai,https://www.revrag.ai/,AI
Bartisans,2024-09-19,50000000,Secondary Market,https://www.linkedin.com/company/bartisans/,https://www.bartisans.in/,AI
Go Zero,2024-06-19,1500000,Seed,https://www.linkedin.com/company/lets-go-zero/,https://letsgozero.in/,AI
Nurture Well Foods,2024-07-15,500000000,Seed,https://www.linkedin.com/company/nurturewell/,https://www.nurturewell.com,AI
Algorithmic Biologics,2024-02-03,207000000,Seed,https://www.linkedin.com/company/algorithmic-biologics-pvt-ltd/,https://algorithmicbiologics.com/,AI
Finsire,2024-01-01,,Venture - Series Unknown,https://www.linkedin.com/company/finsire/,https://finsire.com/,AI
Biorad Medisys,2024-05-14,4000000000,Private Equity,https://www.linkedin.com/company/bioradmedisys/,https://bioradmedisys.com/,AI
Arcatron Mobility,2024-02-15,,Venture - Series Unknown,https://www.linkedin.com/company/arcatron-mobility-pvt-ltd,https://arcatron.com/,AI
S3V Vascular Technologies,2024-03-14,3000000000,Series B,https://www.linkedin.com/company/s3v-vascular-technologies/,https://www.s3vvascular.com/,AI
BharatRohan,2024-10-14,,Venture - Series Unknown,https://www.linkedin.com/company/bharatrohan-airborne-innovations-private-limited/,https://www.bharatrohan.in/,AI
Nandivardhan Group,2024-09-28,1000000000,Debt Financing,https://www.linkedin.com/company/nandivardhan,https://nandivardhan.com,AI
Basil,2024-02-19,36000000,Seed,https://www.linkedin.com/company/yourbasil/,https://www.Yourbasil.com,AI
Nurturev,2024-02-28,1000000,Pre-Seed,https://www.linkedin.com/company/nurturev/,https://www.nurturev.com,AI
EaseMyAI,2023-09-21,30000000,Seed,https://www.linkedin.com/company/ease-my-ai-pvt-ltd/about/,https://easemyai.com/,AI
AuditCue,2023-10-10,120000000,Seed,https://www.linkedin.com/company/auditcue,https://www.auditcue.com,AI
Proactive For Her,2022-02-16,5500000,Series A,https://www.linkedin.com/company/proactiveforher/,https://www.proactiveforher.com/,AI
Maiva Pharma,2024-05-02,120000000,Private Equity,https://www.linkedin.com/company/global-pharmatech-pvt-ltd-/,https://www.maivapharma.com/,AI
Matel Motion,2024-05-16,333000000,Series A,https://www.linkedin.com/company/matel-india-,https://matel.co.in,AI
OrbitAID Aerospace,2024-03-12,45000000,Pre-Seed,https://www.linkedin.com/company/orbitaid-aerospace,https://www.orbitaid.com,AI
Daffodil Health,2024-05-16,4600000,Seed,https://www.linkedin.com/company/daffodilhealth,https://www.daffodilhealth.com,AI
Aurassure,2023-09-20,40000000,Seed,https://www.linkedin.com/company/aurassure,https://aurassure.com,AI
Fashor,2024-08-13,5000000,Series A,https://www.linkedin.com/company/fashor/,https://fashor.com/,AI
Orbicular Pharmaceutical Technologies,2024-05-31,20000000,Private Equity,https://www.linkedin.com/company/orbicularpharma/,https://orbicular.co.in,AI
PeAr Technologies,2024-01-29,47877,Seed,https://www.linkedin.com/company/14494257/admin/,https://www.peartech.in/,AI
Ziptrrip,2024-08-12,20000000,Pre-Seed,https://www.linkedin.com/company/wtpl-ziptrrip/,https://ziptrrip.com,AI
ThoreCoin,2024-01-26,500000,Series A,https://www.linkedin.com/in/thore-network-8115a2299/,https://thorecoin.com/,AI
Shipturtle,2023-05-11,35000000,Seed,https://in.linkedin.com/company/shipturtle-apps,https://www.shipturtle.com,AI
PickMyWork,2024-05-31,,Seed,https://www.linkedin.com/company/pickmywork/mycompany/?viewAsMember=true,https://pickmywork.com/,AI
Corvi LED Light,2024-07-17,656000000,Series B,https://www.linkedin.com/company/corvi-light,https://corvi.com/,AI
Datamotive.io,2023-08-08,3800000,Seed,https://www.linkedin.com/company/datamotive-io,https://www.datamotive.io,AI
Podeum,2023-01-18,81300000,Pre-Seed,https://www.linkedin.com/company/podeum-live/,https://podeum.live/,AI
Kroop AI,2024-07-18,,Non-equity Assistance,https://www.linkedin.com/company/kroop-ai/,https://kroop.ai/,AI
EquityList,2023-09-18,2200000,Seed,https://www.linkedin.com/company/equitylist,https://equitylist.co,AI
FermionIC Design,2024-09-28,2500000,Seed,https://www.linkedin.com/company/fermionic-design,https://www.fermionic.design,AI
Deftouch,2024-10-09,,Venture - Series Unknown,https://www.linkedin.com/company/allstargames,https://www.deftouch.co,AI
Phot.ai,2024-09-13,1000000,Grant,https://www.linkedin.com/company/phot-ai,https://www.phot.ai,AI
MyFitness,2024-01-06,1200000,Seed,https://www.linkedin.com/company/my-fitness,https://myfitness.in/,AI
99 Pancakes,2024-08-27,200000000,Series A,https://www.linkedin.com/company/99-pan-cakes/,https://www.99pancakes.in/,AI
LivFin,2024-05-01,500000000,Debt Financing,https://www.linkedin.com/company/livfin/,https://livfin.com/,AI
Krimanshi,2024-10-14,,Seed,https://www.linkedin.com/company/krimanshi/,https://www.krimanshi.com,AI
Nanosafe Solutions,2024-05-29,31300000,Seed,https://www.linkedin.com/company/nanosafe-solutions-private-limited/,https://nanosafesolutions.com/,AI
Qlan,2023-06-28,16400000,Pre-Seed,https://www.linkedin.com/company/qlan,https://qlan.gg,AI
Dolphin Sutures,2024-06-24,25000000,Private Equity,https://www.linkedin.com/company/dolphinsutures,https://www.dolphinsutures.com,AI
GameEon Studios,2024-09-12,1000000,Venture - Series Unknown,https://www.linkedin.com/company/gameeon/,https://www.gameeon.in,AI
Video SDK,2023-04-26,1200000,Seed,https://www.linkedin.com/company/video-sdk/,https://www.videosdk.live,AI
WOGOM,2023-09-12,1900000,Seed,https://www.linkedin.com/company/wogom,https://www.wogom.com,AI
GrowthPal,2024-05-27,1400000,Venture - Series Unknown,https://www.linkedin.com/company/mygrowthpal/,https://www.growthpal.com,AI
Gramiyaa,2024-05-31,95000000,Venture - Series Unknown,https://www.linkedin.com/company/gramiyaa/,https://gramiyaa.com/,AI
iVP Semi,2024-07-08,5000000,Seed,https://www.linkedin.com/company/ivp-semiconductor,https://www.ivpsemi.com,AI
HighXP,2023-06-13,181000000,Seed,https://www.linkedin.com/company/highxp/,https://highxp.in/,AI
FinQy,2024-08-07,2000000,Venture - Series Unknown,https://www.linkedin.com/company/e-revbay-private-limited/,https://www.erb.ai,AI
Devnagri,2024-07-24,,Seed,https://www.linkedin.com/company/thedevnagri/,https://www.devnagri.com,AI
Bikayi,2021-01-01,10800000,Series A,https://www.linkedin.com/showcase/bikayiapp,https://bikayi.com,AI
Curry it,2024-08-05,45000000,Seed,https://www.linkedin.com/company/curryit/,https://www.curryit.in/,AI
Tight The Nut,2024-09-30,20000000,Seed,https://www.linkedin.com/company/tight-the-nut,https://www.tightthenut.com,AI
Yenmo,2024-05-01,,Seed,https://www.linkedin.com/company/yenmo-in,https://yenmo.in,AI
Leumas,2024-01-01,,Seed,https://www.linkedin.com/company/leumasware,https://leumasware.com,AI
Alpyne Labs,2023-01-21,12500000,Pre-Seed,https://www.linkedin.com/company/alpyne-labs/,https://alpyne.tech/,AI
Dexif,2024-05-02,4000000,Seed,https://www.linkedin.com/company/dexif,https://www.dexif.in,AI
Economy Process Solutions,2024-10-10,1000000000,Series A,https://www.linkedin.com/company/economy-process-solutions/,https://www.economysolutions.in/,AI
Nutrify Today,2022-03-10,500000,Seed,https://in.linkedin.com/company/nutrifytoday,https://www.nutrifytoday.com/,AI
NEPRA Resource Management,2024-02-22,,Secondary Market,https://www.linkedin.com/company/nepra-resource-management-pvt-ltd-/,https://www.nepra.co.in,AI
Wisedrive Technologies,2024-07-22,,Seed,https://www.linkedin.com/company/wisedrivewarranty/,https://www.wisedrive.in/,AI
Trillionloans,2024-08-16,9000000,Corporate Round,https://www.linkedin.com/company/trillionloans/,https://www.trillionloan.com/,AI
FretBox,2024-05-22,,Seed,https://www.linkedin.com/company/fretbox,https://www.fretbox.in,AI
Pillsbee,2024-02-03,15300000,Angel,https://www.linkedin.com/company/pillsbee,https://www.pillsbee.com/,AI
Alpino,2024-09-16,1200000,Angel,https://www.linkedin.com/company/alpinohealthfoods,https://alpino.store,AI
Medront,2024-07-11,8000000,Seed,https://www.linkedin.com/company/35470092/admin/,https://www.medront.com,AI
FincFriends,2024-04-15,5800000,Debt Financing,https://www.linkedin.com/company/fincfriends/about/,https://fincfriends.com/,AI
Teleport,2023-08-17,500000,Pre-Seed,https://www.linkedin.com/company/useteleportapp/,https://useteleport.com/,AI
ProsParity,2024-05-23,2000000,Pre-Seed,https://www.linkedin.com/company/thrive-trail-private-limited,https://www.prosparity.in,AI
Burma Burma,2024-08-06,2000000,Seed,https://www.linkedin.com/company/burma-burma-restaurant-tea-room,https://www.burmaburma.in/index.php,AI
WTF Gyms and Technology,2024-07-01,500000,Seed,https://in.linkedin.com/company/wtfgyms,https://wtfgyms.com,AI
Ahammune Biosciences,2024-09-25,5000000,Series A,https://www.linkedin.com/company/ahammune-biosciences-pvt-ltd,https://www.ahammune.com,AI
